"","COLECTION NUMBER","CLASS","FAMILY","GENUS","SPECIES","SUSPECIES","IDENTIFIER","IDENTIF. YEAR","COUNTRY","STATE","MUNICIPALITY","LOCALITY","LATITUDE (DEGREES)","LATITUDE (MINUTES)","LATITUDE (SECONDS)","LONGITUDE (DEGREES)","LONGITUD (MINUTES)","LONGITUD (SECONDS)","COLLECTOR","COLLECTOR ACRONYM","COLLECTOR NUMBER","COLLECTION TIME","COLLECTION DAY","COLLECTION MONTH","COLLECTION YEAR","SEX","AGE","VEGETATION","COLLECTION SITE","ALTITUDE","ADITIONAL INFORMATION","SAMPLE PREPARAYION","TISSUE","LATITUDE","LONGITUDE"
"396",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Saúl F. Domínguez Guerrero",2010,"México","Hidalgo","San Agustín Metzquitítlan","Milpillas","20","31","10",98,39,"43.5","Saúl F. Domínguez Guerrero","SFDG","147","0.51944444444444449",7,"August",2010,"Male",NA,"Xerophytic scrub","En Ground",1328,NA,"70% Ethanol","YES",20.5194444444444,-98.6620833333333
"397",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Saúl F. Domínguez Guerrero",2010,"México","Hidalgo","San Agustín Metzquitítlan","Milpillas","20","31","11.9",98,39,"42.2","Saúl F. Domínguez Guerrero","SFDG","148","0.52916666666666667",7,"August",2010,"Male",NA,"Xerophytic scrub","En Ground",1318,NA,"70% Ethanol","YES",20.5199722222222,-98.6617222222222
"398",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Saúl F. Domínguez Guerrero",2010,"México","Hidalgo","San Agustín Metzquitítlan","Milpillas","20","31","12.7",98,39,"51.1","Saúl F. Domínguez Guerrero","SFDG","149","0.65625",7,"August",2010,"Female",NA,"Xerophytic scrub","En Ground",1315,NA,"70% Ethanol","YES",20.5201944444444,-98.6641944444444
"399",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Saúl F. Domínguez Guerrero",2010,"México","Hidalgo","San Agustín Metzquitítlan","Milpillas","20","31","13.1",98,39,"50","Saúl F. Domínguez Guerrero","SFDG","150","0.42708333333333331",8,"August",2010,"Male",NA,"Xerophytic scrub","Ground",1306,NA,"70% Ethanol",NA,20.5203055555556,-98.6638888888889
"400",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Saúl F. Domínguez Guerrero",2010,"México","Hidalgo","San Agustín Metzquitítlan","Milpillas","20","31","13.7",98,39,"52.7","Saúl F. Domínguez Guerrero","SFDG","151","0.43263888888888885",8,"August",2010,"Male",NA,"Xerophytic scrub","Ground",1319,NA,"70% Ethanol","YES",20.5204722222222,-98.6646388888889
"401",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Saúl F. Domínguez Guerrero",2010,"México","Hidalgo","San Agustín Metzquitítlan","Milpillas","20","31","14.5",98,39,"54.2","Saúl F. Domínguez Guerrero","SFDG","152","0.46250000000000002",8,"August",2010,"Female",NA,"Xerophytic scrub","Ground",1315,NA,"70% Ethanol","YES",20.5206944444444,-98.6650555555556
"402",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2012,"México","Hidalgo","San Agustín Metzquitítlan","Milpillas","20","32","8.6999999999999993",98,39,"3","Norma L. Manríquez Morán","NLMM","450","0.46875",31,"May",2012,"Male","Adult",NA,NA,1340,NA,"70% Ethanol","YES",20.53575,-98.6508333333333
"403",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2012,"México","Hidalgo","San Agustín Metzquitítlan","Milpillas","20","32","9.1",98,39,"3.1","Norma L. Manríquez Morán","NLMM","451","0.47916666666666669",31,"May",2012,"Female","Adult",NA,NA,1340,NA,"70% Ethanol","YES",20.5358611111111,-98.6508611111111
"404",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2012,"México","Hidalgo","San Agustín Metzquitítlan","Milpillas","20","32","23.2",98,39,"3.1","Norma L. Manríquez Morán","NLMM","453","0.52013888888888882",31,"May",2012,"Female","Adult",NA,NA,1334,NA,"70% Ethanol","YES",20.5397777777778,-98.6508611111111
"405",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2012,"México","Hidalgo","San Agustín Metzquitítlan","Milpillas","20","32","30.1",98,39,"5.2","Norma L. Manríquez Morán","NLMM","457","0.55972222222222223",31,"May",2012,"Female","Adult",NA,NA,1353,NA,"70% Ethanol","YES",20.5416944444444,-98.6514444444445
"406",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2012,"México","Hidalgo","San Agustín Metzquitítlan","Milpillas","20","32","35.4",98,39,"5.6","Norma L. Manríquez Morán","NLMM","458","0.56944444444444442",31,"May",2012,"Female","Adult",NA,NA,1355,NA,"70% Ethanol","YES",20.5431666666667,-98.6515555555556
"407",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2009,"México","Hidalgo","San Agustín Tlaxiaca","Santa María","20","9","27.3",98,53,"32.4","Norma L. Manríquez Morán","NLMM","408","01:55 h",19,"September",2009,"Male",NA,"Xerophytic scrub","Among bushes",2264,NA,"70% Ethanol","YES",20.1575833333333,-98.8923333333333
"408",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2009,"México","Hidalgo","San Agustín Tlaxiaca","Santa María","20","9","27.1",98,53,"36.1","Carmen García Chávez","CGCH","9","2:55 h",16,"October",2009,NA,NA,"Xerophytic scrub","Arbusto",2253,NA,"70% Ethanol","YES",20.1575277777778,-98.8933611111111
"409",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2009,"México","Hidalgo","San Agustín Tlaxiaca","Santa María","20","9","26.9",98,53,"34.299999999999997","Leonardo D. Orozco Rodríguez","LDOR","3","1:40 h",16,"October",2009,NA,NA,"Xerophytic scrub","Ground",2257,NA,"70% Ethanol","YES",20.1574722222222,-98.8928611111111
"410",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2009,"México","Hidalgo","San Agustín Tlaxiaca","Santa María","20","9","28.3",98,53,"39.700000000000003","Saúl F. Domínguez Guerrero","SFDG","14","15:45 h",16,"October",2009,NA,NA,"Xerophytic scrub","Ground",2252,NA,"70% Ethanol","YES",20.1578611111111,-98.8943611111111
"411",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2009,"México","Hidalgo","San Agustín Tlaxiaca","Santa María","20","6","31.8",99,7,"36.700000000000003","Leonardo D. Orozco Rodríguez","LDOR","6","13:00 h",11,"December",2009,"Male",NA,"Xerophytic scrub","Ground",2103,NA,"70% Ethanol",NA,20.1088333333333,-99.1268611111111
"412",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2010,"México","Hidalgo","San AgustínTlaxiaca","Santa María","20","8","54.9",98,53,"37.700000000000003","Saúl F. Domínguez Guerrero","SFDG","42","0.53125",8,"April",2010,NA,NA,"Xerophytic scrub","En hormiguero",2284,NA,"70% Ethanol","YES",20.1485833333333,-98.8938055555556
"413",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2010,"México","Hidalgo","San AgustínTlaxiaca","Santa María","20","9","6.9",98,53,"48.7","Leonardo D. Orozco Rodríguez","LDOR","16","0.55208333333333337",8,"April",2010,NA,NA,"Xerophytic scrub","Under rock",2281,NA,"70% Ethanol","YES",20.1519166666667,-98.8968611111111
"414",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2015,"México","Hidalgo","Zimapan","Zimapan","20","44","22.39",99,21,"27.41","Carlos Pérez Almazán","CPA","84",NA,NA,NA,2015,"Male",NA,NA,NA,NA,NA,"70% Ethanol","YES",20.7395527777778,-99.3576138888889
"415",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2015,"México","Hidalgo","Zimapan","Zimapan","20","44","22.39",99,21,"27.41","Carlos Pérez Almazán","CPA","85",NA,NA,NA,2015,"Female",NA,NA,NA,NA,NA,"70% Ethanol","YES",20.7395527777778,-99.3576138888889
"416",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2009,"México","Hidalgo","Zimapán","Cantera","20","44","34.15",99,20,"8.2100000000000009","Leonardo D. Orozco Rodríguez","LDOR","2","2:00 h",15,"October",2009,NA,NA,"Xerophytic scrub","Sobre roca",1871,NA,"70% Ethanol",NA,20.7428194444444,-99.3356138888889
"417",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2010,"México","Hidalgo","Zimapán","El Muhi","20","44","48",99,21,"47.4","Saúl F. Domínguez Guerrero","SFDG","65","0.52083333333333337",27,"April",2010,NA,NA,"Xerophytic scrub","Ground",1775,NA,"70% Ethanol","YES",20.7466666666667,-99.3631666666667
"418",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2010,"México","Hidalgo","Zimapán","El Muhi","20","44","46.8",99,21,"51.5","Saúl F. Domínguez Guerrero","SFDG","66","0.55277777777777781",27,"April",2010,"Male",NA,"Xerophytic scrub","Ground",1809,NA,"70% Ethanol","YES",20.7463333333333,-99.3643055555555
"419",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2010,"México","Hidalgo","Zimapán","El Muhi","20","45","1.7",99,21,"32.200000000000003","Juan C. Hernández Zenil Zenil","JCHZ","25","0.59513888888888888",27,"April",2010,NA,NA,"Xerophytic scrub","Ground",1805,NA,"70% Ethanol",NA,20.7504722222222,-99.3589444444444
"420",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2010,"México","Hidalgo","Zimapán","El Muhi","20","45","1.5",99,21,"34.200000000000003","Leonardo D. Orozco Rodríguez","LDOR","21","0.52083333333333337",27,"April",2010,NA,NA,"Xerophytic scrub","Ground",1807,NA,"70% Ethanol","YES",20.7504166666667,-99.3595
"421",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2010,"México","Hidalgo","Zimapán","El Muhi","20","45","2.2999999999999998",99,21,"34","Leonardo D. Orozco Rodríguez","LDOR","22","0.54791666666666672",27,"April",2010,NA,NA,"Xerophytic scrub","Ground",1808,NA,"70% Ethanol","YES",20.7506388888889,-99.3594444444444
"422",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2010,"México","Hidalgo","Zimapán","El Muhi","20","45","1.8",99,21,"34.4","Saúl F. Domínguez Guerrero","SFDG","67","0.53125",28,"April",2010,"Male",NA,"Xerophytic scrub","Ground",1807,NA,"70% Ethanol","YES",20.7505,-99.3595555555555
"423",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2010,"México","Hidalgo","Zimapán","El Muhi","20","45","5",99,21,"33.4","Juan C. Hernández Zenil Zenil","JCHZ","26","0.60277777777777775",28,"April",2010,NA,NA,"Xerophytic scrub","Ground",1804,NA,"70% Ethanol","YES",20.7513888888889,-99.3592777777778
"424",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2010,"México","Hidalgo","Zimapán","El Muhi","20","44","1.5",99,21,"45.6","Leonardo D. Orozco Rodríguez","LDOR","23","0.58888888888888891",28,"April",2010,NA,NA,"Xerophytic scrub","Ground",1810,NA,"70% Ethanol",NA,20.73375,-99.3626666666667
"425",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Juan C. Hernández Zenil Zenil",2011,"México","Hidalgo","Zimapán","El Muhi","20","45","3.5",99,21,"34.1","Juan C. Hernández Zenil Zenil","JCHZ","50","0.52500000000000002",20,"February",2011,NA,NA,"Xerophytic scrub","Among bushes",NA,NA,"70% Ethanol","YES",20.7509722222222,-99.3594722222222
"426",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Jorge E. González Espinoza",2011,"México","Hidalgo","Zimapán","El Muhi","20","45","4.7",99,21,"32","Jorge E. González Espinoza","JEGE","294","0.44097222222222227",20,"February",2011,"Female","Young","Xerophytic scrub","Among bushes",1780,NA,"70% Ethanol","YES",20.7513055555556,-99.3588888888889
"427",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2009,"México","Hidalgo","Zimapán","La Tauna","20","44","24.07",99,22,"57.38","Juan C. Hernández Zenil","JCHZ","11","13:44 h",15,"August",2009,NA,NA,"Xerophytic scrub","Ground",1738,NA,"70% Ethanol","YES",20.7400194444444,-99.3826055555555
"428",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Saúl F. Domínguez Guerrero",2010,"México","Hidalgo","Zimapán","Muhí","20","44","51.2",99,21,"49.8","Saúl F. Domínguez Guerrero","SFDG","40","0.52083333333333337",29,"March",2010,NA,NA,"Xerophytic scrub","Under rock",1776,NA,"70% Ethanol","YES",20.7475555555556,-99.3638333333333
"429",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Norma L. Manríquez Morán",2009,"México","Hidalgo","Zimapán","Zimapán","20","44","24.07",99,22,"57.38","Saúl F. Domínguez Guerrero","SFDG","1","14:00 h",15,"August",2009,NA,NA,"Xerophytic scrub","Ground",1738,NA,"70% Ethanol","YES",20.7400194444444,-99.3826055555555
"430",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Jalisco",NA,"Rancho 1/4 de milla","21","19","32.299999999999997",101,53,"0.38","Carlos Pérez Almazán","CPA","54",NA,18,"July",2013,NA,NA,NA,NA,1925,NA,"70% Ethanol","YES",21.3256388888889,-101.883438888889
"431",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Jalisco",NA,"Rancho 1/4 de milla","21","19","32.299999999999997",101,53,"0.38","Carlos Pérez Almazán","CPA","55",NA,18,"July",2013,NA,NA,NA,NA,1925,NA,"70% Ethanol","YES",21.3256388888889,-101.883438888889
"432",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Jalisco",NA,"Rancho 1/4 de milla","21","19","32.299999999999997",101,53,"0.38","Carlos Pérez Almazán","CPA","56",NA,18,"July",2013,NA,NA,NA,NA,1925,NA,"70% Ethanol","YES",21.3256388888889,-101.883438888889
"433",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Jalisco",NA,"Rancho 1/4 de milla","21","19","32.299999999999997",101,53,"0.38","Carlos Pérez Almazán","CPA","57",NA,18,"July",2013,NA,NA,NA,NA,1925,NA,"70% Ethanol","YES",21.3256388888889,-101.883438888889
"434",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Jalisco",NA,"Rancho 1/4 de milla","21","19","32.299999999999997",101,53,"0.38","Carlos Pérez Almazán","CPA","58",NA,19,"July",2013,NA,NA,NA,NA,1925,NA,"70% Ethanol","YES",21.3256388888889,-101.883438888889
"435",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Jalisco",NA,"Rancho 1/4 de milla","21","19","32.299999999999997",101,53,"0.38","Carlos Pérez Almazán","CPA","59",NA,19,"July",2013,NA,NA,NA,NA,1925,NA,"70% Ethanol","YES",21.3256388888889,-101.883438888889
"436",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Nuevo León","Galeana","San Roberto","24","41","9.35",100,18,"14","Carlos Pérez Almazán","CPA","26","0.49513888888888885",7,"May",2013,"Male",NA,"Xerophytic scrub","Under cactus",1929,NA,"70% Ethanol","YES",24.6859305555556,-100.303888888889
"437",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Nuevo León","Galeana","San Roberto","24","41","8.1999999999999993",100,18,"15.66","Carlos Pérez Almazán","CPA","27","0.50902777777777775",7,"May",2013,"Male",NA,"Xerophytic scrub","Under cactus",1937,NA,"70% Ethanol","YES",24.6856111111111,-100.30435
"438",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Nuevo León","Galeana","San Roberto","24","41","7.39",100,18,"15.65","Carlos Pérez Almazán","CPA","28","0.51597222222222217",7,"May",2013,"Female",NA,"Xerophytic scrub","Under bush",1933,NA,"70% Ethanol","YES",24.6853861111111,-100.304347222222
"439",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Nuevo León","Galeana","San Roberto","24","41","4.34",100,18,"18.86","Carlos Pérez Almazán","CPA","29","0.52847222222222223",7,"May",2013,"Female",NA,"Xerophytic scrub","Under bush",1944,NA,"70% Ethanol","YES",24.6845388888889,-100.305238888889
"440",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Nuevo León","Galeana","San Roberto","24","41","3.82",100,18,"18.71","Carlos Pérez Almazán","CPA","30","0.53263888888888888",7,"May",2013,"Male",NA,"Xerophytic scrub","Under cactus",1937,NA,"70% Ethanol","YES",24.6843944444444,-100.305197222222
"441",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Nuevo León","Galeana","San Roberto","24","41","3.84",100,18,"19.78","Carlos Pérez Almazán","CPA","31","0.5395833333333333",7,"May",2013,"Male",NA,"Xerophytic scrub","Under bush",1943,NA,"70% Ethanol","YES",24.6844,-100.305494444444
"442",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Nuevo León","Galeana","San Roberto","24","41","0.35",100,18,"28.49","Carlos Pérez Almazán","CPA","32","0.58333333333333337",7,"May",2013,"Female",NA,"Xerophytic scrub","Under bush",1943,NA,"70% Ethanol","YES",24.6834305555556,-100.307913888889
"443",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2014,"México","Nuevo León","Galeana","San Roberto","24","41","3.84",100,18,"19.78","Carlos Pérez Almazán","CPA","33","0.59722222222222221",7,"May",2013,"Male",NA,"Xerophytic scrub","Under bush",1943,NA,"70% Ethanol","YES",24.6844,-100.305494444444
"444",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Nuevo León","Monterrey","Cañon de Casa Blanca","25","39","11.91",100,42,"44.5","Carlos Pérez Almazán","CPA","25","0.63402777777777775",6,"May",2013,"Female",NA,"Xerophytic scrub","Under rock",1164,NA,"70% Ethanol","YES",25.6533083333333,-100.712361111111
"445",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Queretaro","El Marqués","El Rosario","20","31","3.26",100,18,"46.64","Carlos Pérez Almazán","CPA","45",NA,15,"July",2013,NA,NA,NA,NA,2093,NA,"70% Ethanol","YES",20.5175722222222,-100.312955555556
"446",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Queretaro","El Marqués","El Rosario","20","31","3.26",100,18,"46.64","Carlos Pérez Almazán","CPA","46",NA,15,"July",2013,NA,NA,NA,NA,2093,NA,"70% Ethanol","YES",20.5175722222222,-100.312955555556
"447",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2015,"México","Querétaro","Jalpan","El Rayo","21","17","13.29",99,29,"21.5","Carlos Pérez Almazán","CPA","103",NA,NA,NA,2015,"Female",NA,NA,NA,NA,NA,"70% Ethanol","YES",21.287025,-99.4893055555556
"448",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2015,"México","Querétaro","Jalpan","El Rayo","21","17","13.29",99,29,"21.5","Carlos Pérez Almazán","CPA","104",NA,NA,NA,2015,"Female",NA,NA,NA,NA,NA,"70% Ethanol","YES",21.287025,-99.4893055555556
"449",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2015,"México","Querétaro","Jalpan","El Rayo","21","17","13.29",99,29,"21.5","Carlos Pérez Almazán","CPA","105",NA,NA,NA,2015,"Female",NA,NA,NA,NA,NA,"70% Ethanol","YES",21.287025,-99.4893055555556
"450",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2015,"México","Querétaro","Jalpan","El Rayo","21","17","13.29",99,29,"21.5","Carlos Pérez Almazán","CPA","106",NA,NA,NA,2015,"Female",NA,NA,NA,NA,NA,"70% Ethanol","YES",21.287025,-99.4893055555556
"451",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2015,"México","Querétaro","Jalpan","El Rayo","21","17","13.29",99,29,"21.5","Carlos Pérez Almazán","CPA","107",NA,NA,NA,2015,"Male",NA,NA,NA,NA,NA,"70% Ethanol","YES",21.287025,-99.4893055555556
"452",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2015,"México","Querétaro","Jalpan","El Rayo","21","17","13.29",99,29,"21.5","Carlos Pérez Almazán","CPA","108",NA,NA,NA,2015,"Male",NA,NA,NA,NA,NA,"70% Ethanol","YES",21.287025,-99.4893055555556
"453",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2015,"México","Querétaro","Jalpan","El Rayo","21","17","13.29",99,29,"21.5","Carlos Pérez Almazán","CPA","109",NA,NA,NA,2015,"Male",NA,NA,NA,NA,NA,"70% Ethanol","YES",21.287025,-99.4893055555556
"454",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2015,"México","Querétaro","Jalpan","El Rayo","21","17","13.29",99,29,"21.5","Carlos Pérez Almazán","CPA","110",NA,NA,NA,2015,"Male",NA,NA,NA,NA,NA,"70% Ethanol","YES",21.287025,-99.4893055555556
"455",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Oscar I. González Solís",2012,"México","Querétaro","Jalpan de Serra","Jalpan","21","12","4.4000000000000004",99,28,"40.4","Oscar I. González Solís","OIGS","200 (tail)","0.61736111111111114",10,"July",2012,NA,NA,"Rainforest","Ground",780,NA,"70% Ethanol","YES",21.2012222222222,-99.4778888888889
"456",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Oscar I. González Solís",2012,"México","Querétaro","Jalpan de Serra","Jalpan","21","12","4.9000000000000004",99,28,"40","Oscar I. González Solís","OIGS","202","0.69791666666666663",10,"July",2012,NA,NA,"Rainforest","Ground",775,NA,"70% Ethanol","YES",21.2013611111111,-99.4777777777778
"457",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Oscar I. González Solís",2012,"México","Querétaro","Jalpan de Serra","Jalpan","21","12","10.6",99,28,"42.6","Oscar I. González Solís","OIGS","201","0.73611111111111116",10,"July",2012,"Male",NA,"Rainforest","Ground",787,NA,"70% Ethanol","YES",21.2029444444444,-99.4785
